id,party_id,name,codename,faction,danger,data,is_global,created_by,created_at,updated_at,foto_url
0942cdba-849a-42f0-97b9-1f259ca693f8,,Armor,Hisako Ichiki,novatos,medio,"{""tags"":[{""texto"":""Exoesqueleto Psiônico Ancestral""},{""texto"":""Resistência ao Dano Físico Dentro da Armadura""},{""texto"":""Insegurança sobre o Poder""},{""texto"":""Força Amplificada na Armadura""},{""texto"":""Conectada aos Ancestrais""},{""texto"":""Potencial Crescente""},{""texto"":""Culpa e Arrependimento""},{""texto"":""Limitações Humanas""},{""texto"":""Resistência a Dano""},{""texto"":""Movimentação Tática""},{""texto"":""Vigilância Constante""},{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""},{""texto"":""Armadura Psíquica""},{""texto"":""Determinação""},{""texto"":""Insegurança""},{""texto"":""Membro dos Novos Mutantes""},{""texto"":""Mutante Experiente""},{""texto"":""Treinamento de Combate""}],""stats"":{""aura"":8,""corpo"":5,""mente"":8,""força"":5,""vontade"":8,""destreza"":7,""espírito"":8,""influência"":7,""inteligência"":7},""temas"":[{""nome"":""Armadura Psíquica"",""poder"":[{""texto"":""Exoesqueleto Psiônico Ancestral""}],""fraqueza"":[]},{""nome"":""Kami-Sama"",""poder"":[{""texto"":""Resistência ao Dano Físico Dentro da Armadura""}],""fraqueza"":[{""texto"":""Insegurança sobre o Poder""}]},{""nome"":""Classe Ômega"",""poder"":[{""texto"":""Força Amplificada na Armadura""},{""texto"":""Conectada aos Ancestrais""},{""texto"":""Potencial Crescente""}],""fraqueza"":[{""texto"":""Culpa e Arrependimento""},{""texto"":""Limitações Humanas""}]},{""nome"":""Potencial Oculto"",""poder"":[{""texto"":""Resistência a Dano""},{""texto"":""Movimentação Tática""},{""texto"":""Vigilância Constante""}],""fraqueza"":[{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""}]}],""descricao"":""O exoesqueleto grau 4 cresce quanto mais ela precisa de proteção — feedback emocional. Dentro da armadura, resistência e força são amplificadas. A conexão ancestral (grau 3) é a fonte espiritual: os espíritos da família fornecem o poder. Estudante do Instituto que virou X-Man rapidamente sob o olho de Wolverine.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 17:07:37.973308+00,https://static.wikia.nocookie.net/marveldatabase/images/1/11/Hisako_Ichiki_%28Earth-138%29_from_Spider-Punk_Vol_1_3_001.jpg/revision/latest/scale-to-width-down/600?cb=20220715093743
09571e7e-41d2-4c64-8a19-14a5c2bfccbe,,Três‑em‑Uma (Stepford Cuckoos),"Celeste, Mindee, Phoebe",x-men,alto,"{""tags"":[{""grau"":6,""texto"":""Mente de Colmeia Telepática""},{""grau"":5,""texto"":""Telepatia de Nível Ômega em Conjunto""},{""grau"":4,""texto"":""Ilusões e Ataques Psíquicos""},{""grau"":4,""texto"":""Controle Mental Coordenado""},{""grau"":3,""texto"":""Leitura Simultânea de Muitas Mentes""},{""grau"":4,""texto"":""Forma de Diamante (como Emma)""},{""grau"":3,""texto"":""Elegância Fria e Calculista""},{""grau"":3,""texto"":""Filhas/Clones de Emma Frost""},{""grau"":3,""texto"":""Completam as Frases umas das Outras""},{""grau"":3,""texto"":""Falam como uma Só Voz""},{""grau"":2,""texto"":""Alunas de Elite do Instituto""},{""grau"":4,""texto"":""Luto pelas Irmãs Perdidas (Sophie e Esme)""},{""grau"":3,""texto"":""Arrogância que Afasta""},{""grau"":3,""texto"":""Elo Enfraquece se Separadas""},{""grau"":2,""texto"":""Frieza Emocional""},{""grau"":3,""texto"":""Confiança Intelectual Imensa""},{""grau"":2,""texto"":""Desprezo pelos Inferiores""}],""stats"":{""aura"":10,""corpo"":5,""mente"":12,""força"":4,""vontade"":9,""destreza"":6,""espírito"":9,""influência"":8,""inteligência"":9},""temas"":[{""nome"":""Mente de Colmeia"",""poder"":[{""grau"":6,""texto"":""Mente de Colmeia Telepática""},{""grau"":5,""texto"":""Telepatia de Nível Ômega em Conjunto""},{""grau"":4,""texto"":""Ilusões e Ataques Psíquicos""},{""grau"":4,""texto"":""Controle Mental Coordenado""},{""grau"":3,""texto"":""Leitura Simultânea de Muitas Mentes""}],""fraqueza"":[]},{""nome"":""Diamante Herdado"",""poder"":[{""grau"":4,""texto"":""Forma de Diamante (como Emma)""},{""grau"":3,""texto"":""Elegância Fria e Calculista""},{""grau"":3,""texto"":""Filhas/Clones de Emma Frost""}],""fraqueza"":[]},{""nome"":""Trio Inseparável"",""poder"":[{""grau"":3,""texto"":""Completam as Frases umas das Outras""},{""grau"":3,""texto"":""Falam como uma Só Voz""},{""grau"":2,""texto"":""Alunas de Elite do Instituto""}],""fraqueza"":[]},{""nome"":""Coração Partido"",""poder"":[],""fraqueza"":[{""grau"":4,""texto"":""Luto pelas Irmãs Perdidas (Sophie e Esme)""},{""grau"":3,""texto"":""Arrogância que Afasta""},{""grau"":3,""texto"":""Elo Enfraquece se Separadas""},{""grau"":2,""texto"":""Frieza Emocional""}]},{""nome"":""Superioridade"",""poder"":[{""grau"":3,""texto"":""Confiança Intelectual Imensa""}],""fraqueza"":[{""grau"":2,""texto"":""Desprezo pelos Inferiores""}]}],""descricao"":""As trigémeas Stepford Cuckoos – Celeste, Mindee e Phoebe – partilham uma mente de colmeia telepática que as torna uma das mais poderosas telepatas do planeta quando unidas. Loiras, frias e calculistas, falam como uma só voz e tratam os outros com uma elegância arrogante. A perda de uma delas pode quebrar o elo, mas, juntas, são uma força inabalável."",""iniciativa"":26}",true,,2026-07-12 18:05:40.319941+00,2026-07-12 19:52:11.358358+00,
0eb5d2b1-bf0a-472a-8419-d4e59cc7e2ca,,Henry Gyrich,Henry Peter Gyrich,humano,baixo,"{""tags"":[{""texto"":""Funcionário Governamental de Alto Escalão""},{""texto"":""Preconceito""},{""texto"":""Burocracia como Arma""},{""texto"":""Anti-Mutante Pragmático""},{""texto"":""Determinação Inabalável""},{""texto"":""Sem Poderes""},{""texto"":""Dificuldade de Confiar nos Outros""},{""texto"":""Humano com Acesso a Alto Escalão""},{""texto"":""Mutante de Nível Baixo""}],""stats"":{""aura"":6,""corpo"":4,""mente"":7,""força"":3,""vontade"":8,""destreza"":3,""espírito"":6,""influência"":7,""inteligência"":7},""temas"":[{""nome"":""Burocrata Anti-Mutante"",""poder"":[{""texto"":""Funcionário Governamental de Alto Escalão""}],""fraqueza"":[{""texto"":""Preconceito""}]},{""nome"":""Classe Ômega"",""poder"":[{""texto"":""Burocracia como Arma""},{""texto"":""Anti-Mutante Pragmático""},{""texto"":""Determinação Inabalável""}],""fraqueza"":[{""texto"":""Sem Poderes""},{""texto"":""Dificuldade de Confiar nos Outros""}]}],""descricao"":""INT 7 e VON 8 — testa o limite superior do humano comum. A burocracia como arma grau 4 — pode criar legislação anti-mutante e restringir operações dos X-Men com uma canetada. Anti-mutante pragmático (grau 3): não quer exterminar, quer controlar. Sem poderes (-2) — completamente irrelevante em combate físico. Parceiro histórico de Bolivar Trask.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 17:07:37.973308+00,https://static.wikia.nocookie.net/marveldatabase/images/7/75/Henry_Gyrich_%28Earth-295%29_from_Age_of_Apocalypse_Vol_1_2_001.jpg/revision/latest/scale-to-width-down/600?cb=20120520074536
10dcaf64-ec67-457e-a08b-b59408e4bef9,,Marrow,Sarah,morlock,medio,"{""tags"":[{""texto"":""Crescimento e Extração de Ossos como Armas""},{""texto"":""Ossos como Projéteis""},{""texto"":""Fator de Cura Moderado""},{""texto"":""Instabilidade Emocional""},{""texto"":""Dois Corações""},{""texto"":""Tática e Estratégia""},{""texto"":""Intuição de Batalha""},{""texto"":""Raiva Crônica""},{""texto"":""Impulsividade""},{""texto"":""Resistência a Dano""},{""texto"":""Movimentação Tática""},{""texto"":""Vigilância Constante""},{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""},{""texto"":""Ossos como Armas""},{""texto"":""Raiva""},{""texto"":""Instabilidade""},{""texto"":""Membro dos Morlocks""},{""texto"":""Mutante Experiente""},{""texto"":""Treinamento de Combate""}],""stats"":{""aura"":6,""corpo"":7,""mente"":6,""força"":6,""vontade"":8,""destreza"":8,""espírito"":7,""influência"":4,""inteligência"":5},""temas"":[{""nome"":""Ossos Lancinantes"",""poder"":[{""texto"":""Crescimento e Extração de Ossos como Armas""},{""texto"":""Ossos como Projéteis""}],""fraqueza"":[]},{""nome"":""Raiva Subterrânea"",""poder"":[{""texto"":""Fator de Cura Moderado""}],""fraqueza"":[{""texto"":""Instabilidade Emocional""}]},{""nome"":""Classe Ômega"",""poder"":[{""texto"":""Dois Corações""},{""texto"":""Tática e Estratégia""},{""texto"":""Intuição de Batalha""}],""fraqueza"":[{""texto"":""Raiva Crônica""},{""texto"":""Impulsividade""}]},{""nome"":""Potencial Oculto"",""poder"":[{""texto"":""Resistência a Dano""},{""texto"":""Movimentação Tática""},{""texto"":""Vigilância Constante""}],""fraqueza"":[{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""}]}],""descricao"":""Os ossos grau 4 crescem continuamente — podem ser extraídos e usados como facas, lanças, projéteis. O fator de cura grau 3 é moderado, não como Logan. Os dois corações (grau 3) garantem sobrevivência extra. A raiva crônica (-3) é o custo emocional do Massacre dos Morlocks — a dor constante e o genocídio a tornaram violenta.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 17:07:37.973308+00,https://static.wikia.nocookie.net/marveldatabase/images/5/58/Marrow_%28Sarah%29_%28Earth-295%29_from_X-Men_Age_of_Apocalypse_Vol_1_2_001.jpg/revision/latest/scale-to-width-down/600?cb=20101221042427
11399d77-2406-42fe-b08e-9fd210846ee4,,Mirage,Dani Moonstar / Psyche,novatos,medio,"{""tags"":[{""texto"":""Manifestação de Medos e Desejos Profundos""},{""texto"":""Arco e Flecha""},{""texto"":""Perdeu Poderes pós M-Day""},{""texto"":""Dificuldade de Confiar nos Outros""},{""texto"":""Ligação Empática com Animais""},{""texto"":""Cheyenne""},{""texto"":""Ex-Valquíria""},{""texto"":""Resistência a Dano""},{""texto"":""Movimentação Tática""},{""texto"":""Vigilância Constante""},{""texto"":""Perda de Poderes (pós-M-Day)""},{""texto"":""Responsabilidade que Pesa""},{""texto"":""Perda de Poderes pós M-Day""},{""texto"":""Membro dos Novos Mutantes""},{""texto"":""Mutante Experiente""},{""texto"":""Treinamento de Combate""}],""stats"":{""aura"":9,""corpo"":5,""mente"":9,""força"":4,""vontade"":9,""destreza"":7,""espírito"":10,""influência"":7,""inteligência"":8},""temas"":[{""nome"":""Tecer Medos"",""poder"":[{""texto"":""Manifestação de Medos e Desejos Profundos""},{""texto"":""Arco e Flecha""}],""fraqueza"":[{""texto"":""Perdeu Poderes pós M-Day""},{""texto"":""Dificuldade de Confiar nos Outros""}]},{""nome"":""Valquíria Cheyenne"",""poder"":[{""texto"":""Ligação Empática com Animais""},{""texto"":""Cheyenne""}],""fraqueza"":[]},{""nome"":""Laço com Animais"",""poder"":[{""texto"":""Ex-Valquíria""}],""fraqueza"":[]},{""nome"":""Classe Ômega"",""poder"":[{""texto"":""Resistência a Dano""},{""texto"":""Movimentação Tática""},{""texto"":""Vigilância Constante""}],""fraqueza"":[{""texto"":""Perda de Poderes (pós-M-Day)""},{""texto"":""Responsabilidade que Pesa""}]}],""descricao"":""VON 9, MEN 9, ESP 10 — refletem profundidade espiritual e força psíquica. A manifestação de medos grau 4 parece arma, mas também cria conexões emocionais intensas. A ex-Valquíria grau 4 — poderes reais concedidos por Hela, não mais disponíveis. A perda de poderes (-2) representa crise de identidade em curso.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 17:07:37.973308+00,https://static.wikia.nocookie.net/marveldatabase/images/1/1e/Danielle_Moonstar_%28Earth-616%29_from_Uncanny_X-Men_Vol_5_21_001.png/revision/latest/scale-to-width-down/600?cb=20190718001414
129dbb6f-b89a-44bb-913c-bf0599e37713,,Lady Deathstrike,Yuriko Oyama,vilao,alto,"{""tags"":[{""texto"":""Garras de Adamantium""},{""texto"":""Cyborg de Adamantium""},{""texto"":""Fator de Cura Implantado""},{""texto"":""Obsessão por Wolverine""},{""texto"":""Combate Corpo-a-Corpo de Elite""},{""texto"":""Código de Honra Samurai""},{""texto"":""Intuição de Batalha""},{""texto"":""Obsessão com Wolverine""},{""texto"":""Limitações Humanas""},{""texto"":""Resistência a Dano""},{""texto"":""Movimentação Tática""},{""texto"":""Vigilância Constante""},{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""},{""texto"":""Ninja Ciborgue""},{""texto"":""Conhecido no Submundo Mutante""},{""texto"":""Mutante de Elite""},{""texto"":""Veterano de Combate""},{""texto"":""Reflexos Aguçados""},{""texto"":""Resistência Mental Treinada""}],""stats"":{""aura"":7,""corpo"":9,""mente"":7,""força"":8,""vontade"":10,""destreza"":10,""espírito"":9,""influência"":6,""inteligência"":7},""temas"":[{""nome"":""Garras de Adamantium"",""poder"":[{""texto"":""Garras de Adamantium""},{""texto"":""Cyborg de Adamantium""}],""fraqueza"":[]},{""nome"":""Ninja Ciborgue"",""poder"":[{""texto"":""Fator de Cura Implantado""}],""fraqueza"":[{""texto"":""Obsessão por Wolverine""}]},{""nome"":""Classe Ômega"",""poder"":[{""texto"":""Combate Corpo-a-Corpo de Elite""},{""texto"":""Código de Honra Samurai""},{""texto"":""Intuição de Batalha""}],""fraqueza"":[{""texto"":""Obsessão com Wolverine""},{""texto"":""Limitações Humanas""}]},{""nome"":""Potencial Oculto"",""poder"":[{""texto"":""Resistência a Dano""},{""texto"":""Movimentação Tática""},{""texto"":""Vigilância Constante""}],""fraqueza"":[{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""}]},{""nome"":""Treinamento Avançado"",""poder"":[{""texto"":""Ninja Ciborgue""},{""texto"":""Conhecido no Submundo Mutante""},{""texto"":""Mutante de Elite""}],""fraqueza"":[{""texto"":""Veterano de Combate""},{""texto"":""Reflexos Aguçados""}]}],""descricao"":""DEX 10 no pico absoluto humano — ninja de elite. STR 8 e BOD 9 sobrehumanos pelo revestimento de adamantium. VON 10 acima do pico — vontade de aço forjada por código samurai. As garras grau 5 rivalizam com Logan. A obsessão (-2) representa o ponto cego tático: pode ser manipulada através de Wolverine.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 17:07:37.973308+00,https://static.wikia.nocookie.net/marveldatabase/images/5/59/Ultimate_X-Men_Vol_1_60_Textless.jpg/revision/latest/scale-to-width-down/600?cb=20061203175453
16c919c6-fb64-4bed-8b44-0cb9009871f6,,Cannonball,Sam Guthrie,novatos,medio,"{""tags"":[{""texto"":""Propulsão Termoquímica""},{""texto"":""Invulnerabilidade em Voo""},{""texto"":""Imóvel Fora do Voo""},{""texto"":""Liderança Natural e Leal""},{""texto"":""Membro de Família Numerosa de Mutantes (Guthries)""},{""texto"":""Peso de Ser o Irmão Mais Velho""},{""texto"":""Resistência a Dano""},{""texto"":""Movimentação Tática""},{""texto"":""Vigilância Constante""},{""texto"":""Sem controle da direção em alta velocidade""},{""texto"":""Responsabilidade que Pesa""},{""texto"":""Liderança Natural""},{""texto"":""Família Guthrie""},{""texto"":""Membro dos X-Men""},{""texto"":""Membro dos Novos Mutantes""},{""texto"":""Mutante Experiente""},{""texto"":""Treinamento de Combate""}],""stats"":{""aura"":7,""corpo"":7,""mente"":7,""força"":6,""vontade"":8,""destreza"":7,""espírito"":8,""influência"":7,""inteligência"":6},""temas"":[{""nome"":""Foguete Humano"",""poder"":[{""texto"":""Propulsão Termoquímica""},{""texto"":""Invulnerabilidade em Voo""}],""fraqueza"":[{""texto"":""Imóvel Fora do Voo""}]},{""nome"":""Líder dos Novos Mutantes"",""poder"":[{""texto"":""Liderança Natural e Leal""}],""fraqueza"":[]},{""nome"":""Filho da Mina de Carvão"",""poder"":[{""texto"":""Membro de Família Numerosa de Mutantes (Guthries)""}],""fraqueza"":[{""texto"":""Peso de Ser o Irmão Mais Velho""}]},{""nome"":""Classe Ômega"",""poder"":[{""texto"":""Resistência a Dano""},{""texto"":""Movimentação Tática""},{""texto"":""Vigilância Constante""}],""fraqueza"":[{""texto"":""Sem controle da direção em alta velocidade""},{""texto"":""Responsabilidade que Pesa""}]}],""descricao"":""A propulsão grau 4 torna Sam um projétil físico devastador. A invulnerabilidade em voo grau 4 — enquanto se move, é praticamente imbatível. Mas a falta de controle de direção (-2) em velocidade máxima é vulnerabilidade tática real. Minerador do Kentucky que se tornou líder natural dos Novos Mutantes.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 17:07:37.973308+00,https://static.wikia.nocookie.net/marveldatabase/images/9/96/Samuel_Guthrie_%28Earth-161%29_from_X-Men_Forever_Vol_2_10_001.jpg/revision/latest?cb=20091101201359
193222fb-753d-46bb-85a4-6480b90e2d2d,,Mystique,Raven Darkhölme,irmandade,alto,"{""tags"":[{""texto"":""Metamorfismo Perfeito""},{""texto"":""Espiã Veterana""},{""texto"":""Imortalidade Lenta""},{""texto"":""Combate Corpo-a-Corpo Letal""},{""texto"":""Abandonou Noturno ao Nascer""},{""texto"":""Rede de Espionagem Global""},{""texto"":""Manipuladora Genial""},{""texto"":""Casada com Destiny (Irene Adler)""},{""texto"":""Lealdade apenas a Si e Destiny""},{""texto"":""Pistola Escondida na Coxa""},{""texto"":""Movimentação Tática""},{""texto"":""Vigilância Constante""},{""texto"":""Sem Lealdade Real Além de Si Mesma""},{""texto"":""Responsabilidade que Pesa""},{""texto"":""Rede de Espionagem""},{""texto"":""Mãe de Noturno""},{""texto"":""Lealdade a Si Mesma""},{""texto"":""Membro da Irmandade de Mutantes""},{""texto"":""Mutante de Elite""},{""texto"":""Veterano de Combate""},{""texto"":""Reflexos Aguçados""},{""texto"":""Resistência Mental Treinada""}],""stats"":{""aura"":10,""corpo"":7,""mente"":9,""força"":6,""vontade"":10,""destreza"":11,""espírito"":9,""influência"":11,""inteligência"":10},""temas"":[{""nome"":""Metamorfa Centenária"",""poder"":[{""texto"":""Metamorfismo Perfeito""},{""texto"":""Espiã Veterana""},{""texto"":""Imortalidade Lenta""}],""fraqueza"":[]},{""nome"":""Mãe de Segredos"",""poder"":[{""texto"":""Combate Corpo-a-Corpo Letal""}],""fraqueza"":[{""texto"":""Abandonou Noturno ao Nascer""}]},{""nome"":""Cúmplice do Destino"",""poder"":[{""texto"":""Rede de Espionagem Global""},{""texto"":""Manipuladora Genial""},{""texto"":""Casada com Destiny (Irene Adler)""}],""fraqueza"":[{""texto"":""Lealdade apenas a Si e Destiny""}]},{""nome"":""Classe Ômega"",""poder"":[{""texto"":""Pistola Escondida na Coxa""},{""texto"":""Movimentação Tática""},{""texto"":""Vigilância Constante""}],""fraqueza"":[{""texto"":""Sem Lealdade Real Além de Si Mesma""},{""texto"":""Responsabilidade que Pesa""}]},{""nome"":""Treinamento Avançado"",""poder"":[{""texto"":""Rede de Espionagem""},{""texto"":""Mãe de Noturno""},{""texto"":""Lealdade a Si Mesma""}],""fraqueza"":[{""texto"":""Membro da Irmandade de Mutantes""},{""texto"":""Mutante de Elite""}]}],""descricao"":""DEX 11 e INF 11 ligeiramente acima do pico — séculos de treinamento e prática. O metamorfismo grau 5 é perfeito: impressões digitais, voz, peso. O sem lealdade (-2) é o maior risco ao usar Mystique como aliada. Mãe biológica de Kurt Wagner (Noturno) e mãe adotiva de Rogue. Traição é sua natureza.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 17:07:37.973308+00,https://static.wikia.nocookie.net/marveldatabase/images/7/7e/Raven_Darkh%C3%B6lme_%28Earth-63%29_from_Bishop_War_College_Vol_1_3_001.jpg/revision/latest/scale-to-width-down/600?cb=20230426211621
1962507a-c9e0-4e1c-93b7-66cd4596ec3a,,Professor X,Charles Xavier,x-men,extremo,"{""tags"":[{""texto"":""Telepatia Ômega""},{""texto"":""Controle Mental Profundo""},{""texto"":""Mestre de Xadrez""},{""texto"":""Estrategista e Líder Visionário""},{""texto"":""Fundador do Instituto Xavier""},{""texto"":""Paraplégico""},{""texto"":""Mestre em Xadrez Psíquico""},{""texto"":""Sacrifica a Ética pelo Bem Maior""},{""texto"":""Rede de Contatos Global""},{""texto"":""Criou Gerações de Mutantes""},{""texto"":""Legado Vive nos Alunos""},{""texto"":""Manipula Alunos como Soldados""},{""texto"":""Apaga Mentes sem Consentimento""},{""texto"":""Fisicamente Frágil e Doente""},{""texto"":""Segredos que Pesam na Consciência""},{""texto"":""Vontade de Ferro""},{""texto"":""Exploração de Ambiente""},{""texto"":""Liderança em Campo""},{""texto"":""Relutante em usar força total""},{""texto"":""Insegurança Constante""},{""texto"":""Líder dos X-Men""},{""texto"":""Intelecto Genial""},{""texto"":""Diplomacia Mutante-Humano""},{""texto"":""Idealismo Inabalável""},{""texto"":""Coração Vulnerável a Traições""},{""texto"":""Segredos que Pesam""},{""texto"":""Membro dos X-Men""},{""texto"":""Mutante de Niveau Ômega ou Equivalente""},{""texto"":""Décadas de Experiência de Combate""},{""texto"":""Mestre Tático""},{""texto"":""Vontade Indomável""},{""texto"":""Rede de Contatos e Aliados""},{""texto"":""Ameaça Nível Global""}],""stats"":{""aura"":9,""corpo"":2,""mente"":15,""força"":2,""vontade"":12,""destreza"":2,""espírito"":10,""influência"":10,""inteligência"":12},""temas"":[{""nome"":""Telepatia Ômega"",""poder"":[{""texto"":""Telepatia Ômega""},{""texto"":""Controle Mental Profundo""},{""texto"":""Mestre de Xadrez""}],""fraqueza"":[]},{""nome"":""Sonho de Coexistência"",""poder"":[{""texto"":""Estrategista e Líder Visionário""},{""texto"":""Fundador do Instituto Xavier""},{""texto"":""Paraplégico""}],""fraqueza"":[]},{""nome"":""Manipulador Visionário"",""poder"":[{""texto"":""Mestre em Xadrez Psíquico""},{""texto"":""Sacrifica a Ética pelo Bem Maior""},{""texto"":""Rede de Contatos Global""}],""fraqueza"":[]},{""nome"":""Pai Ausente"",""poder"":[{""texto"":""Criou Gerações de Mutantes""},{""texto"":""Legado Vive nos Alunos""}],""fraqueza"":[{""texto"":""Paraplégico""},{""texto"":""Manipula Alunos como Soldados""},{""texto"":""Apaga Mentes sem Consentimento""},{""texto"":""Fisicamente Frágil e Doente""},{""texto"":""Segredos que Pesam na Consciência""}]},{""nome"":""Classe Ômega"",""poder"":[{""texto"":""Vontade de Ferro""},{""texto"":""Exploração de Ambiente""},{""texto"":""Liderança em Campo""}],""fraqueza"":[{""texto"":""Relutante em usar força total""},{""texto"":""Insegurança Constante""}]},{""nome"":""Treinamento Avançado"",""poder"":[{""texto"":""Líder dos X-Men""},{""texto"":""Intelecto Genial""},{""texto"":""Diplomacia Mutante-Humano""}],""fraqueza"":[{""texto"":""Idealismo Inabalável""},{""texto"":""Coração Vulnerável a Traições""}]}],""descricao"":""Charles Francis Xavier, o mutante telepático mais poderoso do mundo. Mente 15 supera qualquer humano — percebe e influencia consciências num raio de quilômetros. Fundou o Instituto Xavier e os X-Men com a visão de coexistência pacífica. Paraplégico após confronto com o alienígena Lucifer.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 17:07:37.973308+00,https://static.wikia.nocookie.net/marveldatabase/images/2/2d/Charles_Xavier_%28Earth-10%29_from_Top_10_Vol_1_8_001.png/revision/latest/scale-to-width-down/600?cb=20260622060924
197da4f3-489e-4b3a-8d77-b860ecd02218,,Riptide,Riptide,vilao,medio,"{""tags"":[{""texto"":""Rotação Supersônica""},{""texto"":""Velocidade de Rotação Debilita Oponentes em Área""},{""texto"":""Assassino Implacável""},{""texto"":""Determinação Inabalável""},{""texto"":""Tontura após Rotação Prolongada""},{""texto"":""Dificuldade de Confiar nos Outros""},{""texto"":""Reflexos Aguçados""},{""texto"":""Tática e Estratégia""},{""texto"":""Intuição de Batalha""},{""texto"":""Culpa e Arrependimento""},{""texto"":""Limitações Humanas""},{""texto"":""Resistência a Dano""},{""texto"":""Movimentação Tática""},{""texto"":""Vigilância Constante""},{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""},{""texto"":""Conhecido no Submundo Mutante""},{""texto"":""Mutante Experiente""},{""texto"":""Treinamento de Combate""}],""stats"":{""aura"":4,""corpo"":5,""mente"":4,""força"":4,""vontade"":4,""destreza"":8,""espírito"":4,""influência"":3,""inteligência"":4},""temas"":[{""nome"":""Turbilhão"",""poder"":[{""texto"":""Rotação Supersônica""}],""fraqueza"":[]},{""nome"":""Classe Ômega"",""poder"":[{""texto"":""Velocidade de Rotação Debilita Oponentes em Área""},{""texto"":""Assassino Implacável""},{""texto"":""Determinação Inabalável""}],""fraqueza"":[{""texto"":""Tontura após Rotação Prolongada""},{""texto"":""Dificuldade de Confiar nos Outros""}]},{""nome"":""Potencial Oculto"",""poder"":[{""texto"":""Reflexos Aguçados""},{""texto"":""Tática e Estratégia""},{""texto"":""Intuição de Batalha""}],""fraqueza"":[{""texto"":""Culpa e Arrependimento""},{""texto"":""Limitações Humanas""}]},{""nome"":""Treinamento Avançado"",""poder"":[{""texto"":""Resistência a Dano""},{""texto"":""Movimentação Tática""},{""texto"":""Vigilância Constante""}],""fraqueza"":[{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""}]}],""descricao"":""DEX 8 próxima ao pico humano. A rotação supersônica grau 4 gera projéteis e desorientação em área. O papel de assassino implacável (grau 3) — não hesita, não negocia. A tontura após rotação prolongada (-1) é vulnerabilidade menor mas explorada por oponentes pacientes. Participou do Massacre dos Morlocks.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 17:07:37.973308+00,https://static.wikia.nocookie.net/marveldatabase/images/1/1f/Janos_Quested_%28Earth-161%29_from_X-Men_Forever_2_Vol_1_6_001.jpg/revision/latest/scale-to-width-down/600?cb=20101011180130
1a22b258-cf71-45d0-ad81-cfed8077a3b6,,Agente HYDRA,Agente de Campo,vilao,baixo,"{""tags"":[{""texto"":""Armamento Avançado (tecnologia roubada)""},{""texto"":""Descartável""},{""texto"":""Treinamento Paramilitar Sólido""},{""texto"":""Tecnologia de Supressão de Mutantes""},{""texto"":""Opera em Células Independentes""},{""texto"":""Obediência Hierárquica""},{""texto"":""Dificuldade de Confiar nos Outros""},{""texto"":""Conhecido no Submundo Mutante""},{""texto"":""Mutante de Nível Baixo""}],""stats"":{""aura"":4,""corpo"":5,""mente"":5,""força"":4,""vontade"":6,""destreza"":5,""espírito"":5,""influência"":4,""inteligência"":5},""temas"":[{""nome"":""Agente HYDRA"",""poder"":[{""texto"":""Armamento Avançado (tecnologia roubada)""}],""fraqueza"":[{""texto"":""Descartável""}]},{""nome"":""Classe Ômega"",""poder"":[{""texto"":""Treinamento Paramilitar Sólido""},{""texto"":""Tecnologia de Supressão de Mutantes""},{""texto"":""Opera em Células Independentes""}],""fraqueza"":[{""texto"":""Obediência Hierárquica""},{""texto"":""Dificuldade de Confiar nos Outros""}]}],""descricao"":""Atributos acima do humano médio mas abaixo do pico — treinamento sólido. Tags de grau médio (2-3). A obediência hierárquica (-1) limita adaptação. Perigosos em números. Frequentemente empregam equipamento anti-mutante quando a missão envolve alvos mutantes.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 17:07:37.973308+00,https://static.wikia.nocookie.net/marveldatabase/images/6/68/Hydra_%28Earth-346%29_from_Edge_of_Spider-Verse_Vol_2_3_001.jpg/revision/latest/scale-to-width-down/600?cb=20230613202342
